Date,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BEL,BPCL,BHARTIARTL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NTPC,NESTLEIND,ONGC,POWERGRID,RELIANCE,SHRIRAMFIN,SBIN,SUNPHARMA,TCS,TATACONSUM,TATAMOTORS,TATASTEEL,TECHM,TITAN,TRENT,ULTRACEMCO,WIPRO
2018-01-12,108.9530029296875,423.29998779296875,1163.3499755859375,1189.699951171875,555.0999755859375,3175.35009765625,1770.0999755859375,505.7300109863281,59.33333206176758,244.9499969482422,459.2356262207031,2354.14990234375,612.0999755859375,309.0,489.5299987792969,2864.97509765625,1216.8116455078125,462.95001220703125,932.6500244140625,3687.35009765625,268.8500061035156,1374.0,317.70001220703125,1705.25,539.2249755859375,286.79998779296875,1023.3499755859375,1329.1500244140625,767.5,9459.150390625,143.75,778.9249877929688,200.75,110.4468994140625,433.8508605957031,1471.1756591796875,302.25,583.4500122070312,1388.175048828125,325.75,437.1000061035156,73.38453674316406,550.75,903.7999877929688,349.3500061035156,4405.5,119.5500259399414
2018-01-15,107.99942016601562,420.6000061035156,1179.449951171875,1204.050048828125,560.5499877929688,3166.0,1738.1500244140625,501.0350036621094,59.53333282470703,243.60000610351562,454.6842956542969,2359.925048828125,610.25,305.8999938964844,486.3500061035156,2798.14990234375,1237.927734375,454.625,948.875,3628.800048828125,266.70001220703125,1367.199951171875,329.29998779296875,1682.4000244140625,540.5750122070312,285.0,1038.3499755859375,1325.949951171875,759.2000122070312,9358.4501953125,144.125,775.7949829101562,196.60000610351562,112.10627746582031,433.91943359375,1461.2373046875,302.6000061035156,576.4500122070312,1373.050048828125,323.0,432.3500061035156,74.64691162109375,543.75,918.25,348.8500061035156,4520.14990234375,118.12503051757812
2018-01-16,106.03778076171875,423.54998779296875,1147.199951171875,1188.75,563.2000122070312,3160.050048828125,1687.3499755859375,495.67999267578125,57.733333587646484,239.72500610351562,448.1501770019531,2338.675048828125,601.4000244140625,291.6000061035156,493.739990234375,2789.1201171875,1224.132568359375,474.625,950.0750122070312,3586.10009765625,260.54998779296875,1382.0,334.1000061035156,1664.5999755859375,561.4249877929688,281.20001220703125,1033.25,1326.199951171875,746.7000122070312,9322.0498046875,144.375,777.4600219726562,197.1999969482422,110.3625259399414,421.9416809082031,1472.19873046875,296.1499938964844,577.7000122070312,1425.425048828125,316.3999938964844,421.8999938964844,72.955810546875,557.6500244140625,889.4000244140625,340.79998779296875,4545.10009765625,124.48127746582031
2018-01-17,111.45954895019531,433.3999938964844,1125.699951171875,1193.75,585.2000122070312,3194.14990234375,1701.199951171875,496.489990234375,58.68333435058594,239.9250030517578,450.53851318359375,2374.89990234375,607.1500244140625,290.95001220703125,498.3699951171875,2822.284912109375,1243.057373046875,476.42498779296875,945.25,3566.85009765625,262.75,1371.199951171875,343.25,1657.449951171875,576.0499877929688,285.04998779296875,1027.0999755859375,1353.3499755859375,745.3499755859375,9313.900390625,145.2083282470703,776.1900024414062,195.6999969482422,111.03752899169922,422.6502990722656,1466.498779296875,307.1000061035156,583.75,1444.4749755859375,313.54998779296875,422.95001220703125,73.74181365966797,554.9000244140625,893.0999755859375,337.1000061035156,4544.25,122.13752746582031
2018-01-18,106.3919677734375,416.25,1116.449951171875,1188.25,584.7999877929688,3201.199951171875,1660.699951171875,492.260009765625,57.03333282470703,235.125,446.1223449707031,2315.75,603.6500244140625,283.04998779296875,492.29998779296875,2795.43994140625,1212.7777099609375,477.125,967.1500244140625,3593.35009765625,253.89999389648438,1356.949951171875,346.1499938964844,1680.0999755859375,576.3499755859375,279.79998779296875,1046.5,1360.800048828125,759.25,9368.7001953125,143.4583282470703,773.6199951171875,194.10000610351562,110.81253051757812,420.4559020996094,1418.950439453125,303.25,576.7000122070312,1459.0999755859375,305.45001220703125,418.95001220703125,71.62197875976562,552.6500244140625,885.8499755859375,331.1499938964844,4408.64990234375,122.00627899169922
2018-01-19,108.8167724609375,433.45001220703125,1139.4000244140625,1189.9000244140625,590.25,3210.39990234375,1701.9000244140625,497.30499267578125,57.58333206176758,238.64999389648438,448.7359924316406,2342.22509765625,602.75,284.0,498.07000732421875,2800.945068359375,1218.7042236328125,479.1499938964844,976.0999755859375,3589.75,258.0,1362.449951171875,353.6000061035156,1684.0,571.7249755859375,282.1000061035156,1060.550048828125,1371.449951171875,765.4000244140625,9323.9501953125,143.9583282470703,768.0650024414062,193.6999969482422,110.3062744140625,425.759033203125,1391.376220703125,309.25,572.0999755859375,1479.6500244140625,308.3500061035156,418.04998779296875,71.7410659790039,552.9000244140625,891.4500122070312,330.95001220703125,4300.0,123.35627746582031
2018-01-22,108.38085174560547,438.04998779296875,1168.800048828125,1176.0,611.5499877929688,3274.5,1706.3499755859375,505.1449890136719,58.46666717529297,234.5749969482422,442.2469482421875,2353.675048828125,601.1500244140625,285.04998779296875,499.30999755859375,2764.97998046875,1234.391845703125,483.17498779296875,981.6749877929688,3602.949951171875,255.10000610351562,1355.0999755859375,351.5,1683.199951171875,575.0,278.6499938964844,1074.0999755859375,1398.8499755859375,759.5999755859375,9310.099609375,143.6666717529297,766.7000122070312,200.6999969482422,109.85627746582031,444.1371154785156,1438.388671875,306.5,576.1500244140625,1558.199951171875,308.8500061035156,421.8999938964844,71.66484832763672,569.5,909.75,326.70001220703125,4330.0,120.58128356933594
2018-01-23,111.3778076171875,438.3999938964844,1146.5,1169.9000244140625,620.0999755859375,3295.949951171875,1708.699951171875,501.4599914550781,58.233333587646484,240.5749969482422,443.5086975097656,2368.22509765625,622.3499755859375,293.1000061035156,504.0799865722656,2707.125,1218.5548095703125,497.67498779296875,975.6500244140625,3630.0,264.95001220703125,1368.3499755859375,362.29998779296875,1723.3499755859375,588.5499877929688,294.04998779296875,1075.449951171875,1410.699951171875,769.0499877929688,9393.400390625,143.9166717529297,759.969970703125,207.35000610351562,110.1656494140625,449.5088195800781,1431.1297607421875,318.1000061035156,579.3499755859375,1551.0,307.20001220703125,418.0,74.28964233398438,588.25,905.7000122070312,326.70001220703125,4374.7001953125,118.21878051757812
2018-01-24,111.97720336914062,448.75,1110.800048828125,1151.050048828125,607.9500122070312,3341.550048828125,1739.1500244140625,501.44500732421875,57.849998474121094,240.25,414.1277160644531,2359.625,618.2999877929688,294.54998779296875,511.8800048828125,2640.405029296875,1195.2972412109375,509.2250061035156,978.8250122070312,3645.5,258.70001220703125,1365.9000244140625,352.75,1717.300048828125,592.9000244140625,288.6499938964844,1080.0999755859375,1401.199951171875,755.4000244140625,9434.9501953125,145.0,759.2899780273438,210.85000610351562,110.2219009399414,441.78271484375,1401.0223388671875,329.8999938964844,586.5499877929688,1587.300048828125,304.25,403.6000061035156,72.60806274414062,603.1500244140625,886.9000244140625,326.25,4283.0,117.73127746582031
2018-01-25,116.82682037353516,436.5,1133.699951171875,1150.449951171875,616.0999755859375,3311.699951171875,1710.300048828125,493.30499267578125,58.96666717529297,240.3249969482422,407.9991760253906,2312.800048828125,621.4000244140625,299.3999938964844,501.54998779296875,2651.93994140625,1188.275146484375,504.7749938964844,987.4749755859375,3571.199951171875,258.95001220703125,1372.75,360.79998779296875,1730.199951171875,587.7000122070312,290.79998779296875,1092.3499755859375,1416.5,757.7999877929688,9278.2001953125,143.2916717529297,749.0750122070312,208.5,109.29377746582031,441.5769958496094,1409.109375,313.1499938964844,579.8499755859375,1560.5250244140625,304.25,400.29998779296875,73.27973937988281,598.4500122070312,884.0999755859375,324.25,4359.9501953125,116.98127746582031
2018-01-29,116.25467681884766,436.6499938964844,1138.699951171875,1152.050048828125,605.5499877929688,3363.89990234375,1715.300048828125,491.239990234375,58.54999923706055,234.89999389648438,397.0939636230469,2346.050048828125,615.0,301.75,471.4200134277344,2745.364990234375,1179.858642578125,506.0249938964844,999.8250122070312,3641.75,258.6000061035156,1397.300048828125,357.6499938964844,1742.5,591.4500122070312,293.45001220703125,1115.0999755859375,1431.949951171875,764.3499755859375,9630.7001953125,142.5416717529297,753.0850219726562,205.14999389648438,109.20940399169922,440.93695068359375,1394.7376708984375,312.1000061035156,587.9500122070312,1599.425048828125,301.79998779296875,399.25,74.61357116699219,604.7999877929688,896.2000122070312,324.5,4390.7001953125,116.68128204345703
2018-01-30,115.13762664794922,428.25,1140.050048828125,1126.699951171875,593.75,3358.300048828125,1678.4000244140625,487.56500244140625,59.0,242.8000030517578,397.0939636230469,2352.800048828125,605.9500122070312,305.8999938964844,461.2300109863281,2668.93994140625,1158.6429443359375,500.20001220703125,997.75,3687.85009765625,253.5500030517578,1400.25,353.25,1736.050048828125,585.3250122070312,289.1000061035156,1088.050048828125,1429.9000244140625,764.9000244140625,9571.5498046875,141.9166717529297,745.5900268554688,204.8000030517578,109.6594009399414,434.49090576171875,1339.58935546875,313.54998779296875,591.9500122070312,1576.425048828125,304.0,395.8500061035156,73.91807556152344,602.9500122070312,884.1500244140625,315.04998779296875,4363.2001953125,115.2375259399414
2018-01-31,116.17294311523438,428.8500061035156,1162.800048828125,1128.300048828125,593.5999755859375,3337.14990234375,1677.8499755859375,481.2349853515625,56.45000076293945,246.14999389648438,396.4179992675781,2342.074951171875,592.1500244140625,299.54998779296875,445.07000732421875,2692.360107421875,1155.4556884765625,493.2749938964844,1002.8499755859375,3691.449951171875,256.1499938964844,1369.3499755859375,352.95001220703125,1753.0999755859375,575.125,289.95001220703125,1108.949951171875,1416.5,763.0499877929688,9509.7001953125,141.875,746.9149780273438,203.4499969482422,109.01252746582031,439.4740295410156,1344.3636474609375,313.25,579.9000244140625,1556.175048828125,290.6499938964844,399.5,70.50499725341797,612.6500244140625,869.5499877929688,318.04998779296875,4382.0,114.26252746582031
2018-02-01,116.6088638305664,428.75,1218.550048828125,1153.0,592.7999877929688,3412.949951171875,1729.449951171875,503.8399963378906,53.849998474121094,245.1750030517578,395.1111755371094,2370.25,587.0499877929688,295.6000061035156,431.5899963378906,2804.735107421875,1184.19140625,492.45001220703125,995.5750122070312,3732.949951171875,256.25,1371.25,346.20001220703125,1795.449951171875,572.2999877929688,302.6499938964844,1120.949951171875,1455.5999755859375,798.75,9401.849609375,140.875,731.0850219726562,194.89999389648438,109.6031494140625,431.4964599609375,1344.656005859375,306.04998779296875,554.2999877929688,1569.300048828125,288.3500061035156,393.6499938964844,69.67500305175781,611.0499877929688,831.0,315.79998779296875,4391.4501953125,112.78128051757812
2018-02-02,107.45452117919922,417.95001220703125,1156.949951171875,1137.9000244140625,564.9000244140625,3241.300048828125,1628.9000244140625,493.57501220703125,50.61666488647461,238.5749969482422,380.64599609375,2363.22509765625,581.1500244140625,290.3500061035156,424.7099914550781,2781.175048828125,1124.3792724609375,495.45001220703125,974.0,3623.449951171875,249.85000610351562,1372.199951171875,335.1000061035156,1761.300048828125,571.625,299.0,1085.949951171875,1415.449951171875,770.25,8990.599609375,137.6666717529297,713.5449829101562,192.6999969482422,108.50627899169922,413.4383850097656,1287.997314453125,297.3500061035156,551.2000122070312,1576.824951171875,274.8500061035156,383.75,67.04499816894531,619.4500122070312,822.2000122070312,314.6000061035156,4179.4501953125,112.72502899169922
2018-02-05,108.68054962158203,408.20001220703125,1129.550048828125,1134.0999755859375,566.25,3185.550048828125,1604.949951171875,491.79998779296875,50.0,237.97500610351562,396.73345947265625,2308.35009765625,580.0999755859375,294.79998779296875,423.29998779296875,2753.794921875,1093.701171875,496.57501220703125,956.9249877929688,3636.39990234375,246.60000610351562,1355.75,329.70001220703125,1713.0,569.0999755859375,291.25,1062.25,1363.6500244140625,760.5,9080.599609375,138.5416717529297,713.469970703125,188.75,110.53128051757812,412.4326171875,1311.284423828125,298.04998779296875,557.4500122070312,1551.5999755859375,273.1000061035156,395.79998779296875,66.40499877929688,629.0499877929688,802.2999877929688,305.25,4146.39990234375,112.03128051757812
2018-02-06,106.4192123413086,404.79998779296875,1140.9000244140625,1110.25,563.7000122070312,3135.10009765625,1662.1500244140625,490.4599914550781,49.733333587646484,233.60000610351562,395.7871398925781,2265.22509765625,564.25,290.3500061035156,419.1400146484375,2757.925048828125,1061.2303466796875,476.92498779296875,948.4000244140625,3541.85009765625,244.39999389648438,1325.3499755859375,330.70001220703125,1682.8499755859375,553.875,283.20001220703125,1033.800048828125,1353.050048828125,751.7999877929688,8984.599609375,137.75,701.6300048828125,185.4499969482422,109.6594009399414,407.8381042480469,1327.409912109375,291.75,551.7999877929688,1498.625,266.70001220703125,375.45001220703125,66.44999694824219,606.7000122070312,782.6500244140625,310.25,4092.64990234375,110.4937744140625
2018-02-07,107.20931243896484,407.0,1132.699951171875,1121.0999755859375,559.3499755859375,3135.550048828125,1641.6500244140625,501.2049865722656,52.61666488647461,238.125,387.76593017578125,2275.22509765625,569.25,297.6000061035156,422.2799987792969,2801.044921875,1053.760009765625,469.2749938964844,936.4000244140625,3566.39990234375,246.0,1312.6500244140625,332.54998779296875,1661.75,554.5250244140625,290.0,1036.300048828125,1333.75,747.0999755859375,8921.7998046875,137.875,700.7000122070312,190.0,109.96878051757812,408.88958740234375,1291.212646484375,292.79998779296875,549.5,1477.5250244140625,280.1499938964844,377.79998779296875,66.18000030517578,603.0999755859375,783.6500244140625,304.8999938964844,4081.550048828125,108.50627899169922
2018-02-08,111.43230438232422,405.1000061035156,1131.800048828125,1124.050048828125,568.4500122070312,3157.949951171875,1662.1500244140625,505.7250061035156,52.31666564941406,239.10000610351562,387.3603820800781,2314.0,612.6500244140625,300.0,436.0899963378906,2819.800048828125,1104.25927734375,472.17498779296875,940.4749755859375,3582.199951171875,245.1999969482422,1329.550048828125,333.8500061035156,1670.8499755859375,567.125,304.20001220703125,1051.75,1347.4000244140625,752.2000122070312,9030.7001953125,136.4166717529297,698.5999755859375,188.6999969482422,108.6750259399414,413.5298156738281,1303.294677734375,301.3999938964844,584.0999755859375,1487.0999755859375,280.45001220703125,374.8500061035156,67.1449966430664,608.25,800.75,315.8500061035156,4167.0,108.6750259399414
2018-02-09,114.48374938964844,399.0,1122.699951171875,1130.75,557.5499877929688,3099.25,1639.4000244140625,505.93499755859375,52.099998474121094,237.6999969482422,380.78118896484375,2320.574951171875,621.4000244140625,300.1499938964844,438.760009765625,2774.794921875,1104.5579833984375,482.0,924.75,3546.10009765625,243.5,1333.050048828125,326.75,1649.8499755859375,554.5750122070312,309.3500061035156,1032.0,1329.25,750.0499877929688,8936.099609375,136.0416717529297,696.9650268554688,187.35000610351562,108.6750259399414,410.4668273925781,1277.669189453125,296.3999938964844,582.7000122070312,1485.8499755859375,278.25,368.75,68.52999877929688,595.25,796.7999877929688,316.04998779296875,4153.2998046875,106.8750228881836
2018-02-12,118.37979125976562,403.3500061035156,1151.550048828125,1144.4000244140625,564.2000122070312,3154.10009765625,1643.800048828125,523.5449829101562,52.58333206176758,233.77499389648438,382.49359130859375,2386.25,621.6500244140625,300.6499938964844,440.8500061035156,2790.139892578125,1127.8155517578125,469.57501220703125,938.3250122070312,3611.89990234375,243.25,1344.449951171875,326.25,1687.800048828125,551.4000244140625,310.75,1042.949951171875,1350.5,746.0,9117.849609375,137.4166717529297,714.1900024414062,191.0,111.65628051757812,418.5357971191406,1291.894775390625,288.75,589.1500244140625,1483.6500244140625,285.1000061035156,371.79998779296875,71.30999755859375,590.3499755859375,809.0499877929688,323.1499938964844,4200.2998046875,108.35627746582031
2018-02-14,119.57857513427734,413.0,1191.800048828125,1139.1500244140625,543.9000244140625,3109.75,1669.949951171875,518.9000244140625,53.53333282470703,230.0500030517578,391.8666687011719,2382.074951171875,616.1500244140625,306.95001220703125,436.6600036621094,2802.760009765625,1122.28759765625,468.8999938964844,941.5750122070312,3596.050048828125,243.25,1349.4000244140625,318.95001220703125,1694.449951171875,548.875,309.54998779296875,1042.449951171875,1361.199951171875,746.9500122070312,9001.599609375,135.7916717529297,726.4949951171875,185.75,109.9406509399414,426.8333740234375,1313.6715087890625,276.20001220703125,574.7999877929688,1455.9000244140625,281.95001220703125,376.8500061035156,70.80000305175781,611.5,813.7000122070312,316.04998779296875,4175.5,110.04377746582031
2018-02-15,117.01753997802734,411.70001220703125,1207.949951171875,1135.449951171875,543.7000122070312,3143.5,1677.050048828125,513.0349731445312,52.31666564941406,237.52499389648438,386.59429931640625,2377.875,605.8499755859375,308.1000061035156,439.1600036621094,2834.044921875,1099.279052734375,469.8500061035156,940.9500122070312,3527.25,251.5,1358.1500244140625,328.6499938964844,1686.1500244140625,557.2249755859375,307.79998779296875,1042.1500244140625,1350.3499755859375,749.3499755859375,9020.25,136.0,758.3200073242188,188.3000030517578,111.31877899169922,427.7477111816406,1325.266357421875,278.70001220703125,575.75,1462.925048828125,279.04998779296875,375.79998779296875,70.05500030517578,605.6500244140625,814.8499755859375,318.3500061035156,4187.85009765625,109.68753051757812
2018-02-16,113.23047637939453,405.45001220703125,1141.8499755859375,1143.8499755859375,537.8499755859375,3103.89990234375,1675.25,505.82501220703125,51.900001525878906,232.85000610351562,378.2576599121094,2390.97509765625,611.0999755859375,303.5,442.7099914550781,2732.81494140625,1095.6932373046875,468.54998779296875,939.2999877929688,3494.199951171875,247.64999389648438,1352.0999755859375,321.04998779296875,1658.9000244140625,564.0250244140625,312.3999938964844,1050.199951171875,1328.4000244140625,743.75,8836.9501953125,135.6666717529297,759.2849731445312,186.89999389648438,109.99690246582031,421.1873779296875,1284.6358642578125,271.6499938964844,575.25,1466.5250244140625,275.6000061035156,370.75,68.9749984741211,584.3499755859375,803.2000122070312,319.8999938964844,4166.35009765625,109.12503051757812
2018-02-19,110.56045532226562,393.8500061035156,1186.199951171875,1120.3499755859375,540.5499877929688,3030.60009765625,1642.699951171875,500.07501220703125,51.06666564941406,228.4250030517578,373.4359436035156,2366.64990234375,600.4000244140625,305.3999938964844,430.3999938964844,2708.949951171875,1085.38427734375,457.1000061035156,939.0999755859375,3465.699951171875,247.5500030517578,1335.9000244140625,319.75,1630.449951171875,565.875,302.70001220703125,1056.199951171875,1295.5,724.6500244140625,8724.849609375,135.75,750.6699829101562,185.3000030517578,109.20940399169922,423.793212890625,1256.7205810546875,268.5,561.4000244140625,1461.800048828125,267.95001220703125,368.75,64.88500213623047,572.4500122070312,803.9500122070312,321.6499938964844,4116.60009765625,108.73127746582031
2018-02-20,107.89044189453125,394.8999938964844,1199.25,1126.4000244140625,531.7000122070312,3049.85009765625,1638.75,501.42999267578125,51.25,226.52499389648438,376.815673828125,2367.050048828125,603.4500122070312,310.3999938964844,432.7300109863281,2691.639892578125,1114.2196044921875,453.7250061035156,931.5999755859375,3477.449951171875,248.8000030517578,1331.800048828125,317.25,1622.699951171875,568.4749755859375,305.6000061035156,1045.800048828125,1290.5999755859375,709.0,8722.650390625,136.8333282470703,757.2650146484375,187.0,109.68753051757812,421.0959167480469,1259.49755859375,269.6499938964844,559.5,1472.375,262.8500061035156,369.29998779296875,65.12999725341797,574.2000122070312,832.25,318.6499938964844,4140.60009765625,109.29377746582031
2018-02-21,107.5634994506836,395.6000061035156,1211.199951171875,1127.199951171875,535.7999877929688,3012.60009765625,1596.449951171875,497.3450012207031,50.28333282470703,223.77499389648438,378.2126159667969,2384.875,597.25,310.54998779296875,433.17999267578125,2736.574951171875,1106.2015380859375,471.45001220703125,928.7000122070312,3490.75,240.64999389648438,1330.5999755859375,319.20001220703125,1594.25,573.7000122070312,298.29998779296875,1055.050048828125,1282.800048828125,708.4000244140625,8782.75,135.25,759.7550048828125,190.14999389648438,109.0969009399414,424.8675537109375,1229.4874267578125,273.29998779296875,525.75,1521.1500244140625,266.6000061035156,364.45001220703125,64.09500122070312,595.2000122070312,822.9000244140625,315.75,4131.5498046875,109.57502746582031
2018-02-22,110.7784194946289,404.0,1246.449951171875,1118.0999755859375,530.25,2974.300048828125,1600.3499755859375,495.18499755859375,48.849998474121094,213.72500610351562,375.0131530761719,2427.925048828125,589.6500244140625,311.54998779296875,424.69000244140625,2686.85009765625,1106.0023193359375,470.5,926.5999755859375,3481.199951171875,239.89999389648438,1326.449951171875,318.3500061035156,1623.5,580.375,297.70001220703125,1072.5,1292.0,721.9500122070312,8634.0498046875,133.9583282470703,754.3300170898438,186.10000610351562,107.0156478881836,422.58172607421875,1265.1488037109375,272.6000061035156,541.4500122070312,1525.0999755859375,262.1499938964844,358.5,63.755001068115234,602.5999755859375,817.5,317.54998779296875,4099.89990234375,109.7437744140625
2018-02-23,111.3505630493164,406.5,1231.5999755859375,1101.800048828125,536.6500244140625,2986.39990234375,1633.4000244140625,501.9649963378906,50.31666564941406,214.9499969482422,383.530029296875,2480.949951171875,595.6500244140625,310.95001220703125,433.4100036621094,2672.43994140625,1132.1981201171875,477.79998779296875,940.2750244140625,3494.699951171875,246.5500030517578,1323.1500244140625,322.75,1643.5,577.8250122070312,306.95001220703125,1080.8499755859375,1301.699951171875,718.6500244140625,8698.7998046875,136.2916717529297,758.280029296875,189.8000030517578,108.70315551757812,427.107666015625,1288.9229736328125,276.04998779296875,569.6500244140625,1537.9000244140625,270.70001220703125,360.20001220703125,67.7750015258789,621.4500122070312,814.2000122070312,313.0,4116.39990234375,110.62503051757812
2018-02-26,112.03169250488281,415.04998779296875,1235.550048828125,1104.800048828125,552.2999877929688,3008.699951171875,1674.949951171875,519.2949829101562,51.733333587646484,216.5,381.36700439453125,2482.375,590.0999755859375,314.04998779296875,438.760009765625,2718.594970703125,1175.92431640625,473.0249938964844,955.7750244140625,3537.85009765625,246.1999969482422,1333.300048828125,327.04998779296875,1691.300048828125,569.2999877929688,316.1000061035156,1105.1500244140625,1344.25,735.4000244140625,9005.349609375,135.7916717529297,762.5250244140625,190.35000610351562,110.33440399169922,429.1420593261719,1314.3048095703125,274.45001220703125,555.9500122070312,1515.8499755859375,273.5,372.04998779296875,68.0199966430664,612.4500122070312,819.7000122070312,310.6499938964844,4140.7998046875,109.35002899169922
2018-02-27,112.8218002319336,410.45001220703125,1196.699951171875,1110.3499755859375,538.4000244140625,3034.699951171875,1656.800048828125,512.135009765625,50.95000076293945,213.47500610351562,387.9912414550781,2476.125,586.5,309.0,447.20001220703125,2715.465087890625,1167.30859375,474.95001220703125,951.2750244140625,3585.5,244.3000030517578,1346.3499755859375,322.1499938964844,1685.199951171875,575.0999755859375,318.1000061035156,1093.050048828125,1338.0999755859375,739.7999877929688,8891.2001953125,137.9583282470703,775.9949951171875,188.5,111.23440551757812,434.53662109375,1313.866455078125,267.6000061035156,544.7999877929688,1521.175048828125,275.0,372.54998779296875,67.17500305175781,610.5499877929688,822.5999755859375,314.6000061035156,4176.10009765625,109.40628051757812
2018-02-28,110.91464233398438,408.3500061035156,1203.050048828125,1117.75,528.75,3020.60009765625,1640.25,505.1700134277344,51.45000076293945,214.77499389648438,386.2337951660156,2497.125,589.6500244140625,309.1499938964844,447.45001220703125,2743.77490234375,1148.134765625,470.1499938964844,942.0999755859375,3596.699951171875,245.39999389648438,1317.75,313.25,1680.75,586.2999877929688,312.20001220703125,1090.550048828125,1318.1500244140625,728.3499755859375,8850.9501953125,136.0416717529297,776.1649780273438,188.3000030517578,111.2062759399414,436.3881530761719,1299.640869140625,268.0,535.3499755859375,1517.5250244140625,275.5,369.8999938964844,67.16000366210938,612.6500244140625,816.1500244140625,316.04998779296875,4155.60009765625,109.8000259399414
2018-03-01,108.51708221435547,406.1000061035156,1183.5,1118.9000244140625,525.75,3020.89990234375,1659.3499755859375,499.94000244140625,51.099998474121094,220.9499969482422,385.5127868652344,2471.925048828125,581.7000122070312,312.8999938964844,446.29998779296875,2774.235107421875,1161.979736328125,471.3999938964844,937.1749877929688,3576.89990234375,240.8000030517578,1324.25,304.95001220703125,1700.3499755859375,580.375,305.5,1095.699951171875,1315.199951171875,732.5499877929688,8873.4501953125,135.8333282470703,784.9400024414062,189.6999969482422,111.03752899169922,433.5765686035156,1304.2203369140625,262.1499938964844,535.4000244140625,1518.8499755859375,274.8500061035156,370.75,67.50499725341797,611.9000244140625,810.2000122070312,315.0,4153.2998046875,109.68753051757812
2018-03-05,109.47065734863281,403.95001220703125,1167.9000244140625,1105.949951171875,524.5499877929688,2943.550048828125,1636.949951171875,503.7449951171875,51.849998474121094,217.14999389648438,379.8348693847656,2451.22509765625,579.25,305.79998779296875,436.1600036621094,2754.8349609375,1137.2281494140625,466.04998779296875,934.9749755859375,3556.449951171875,229.60000610351562,1299.75,303.3500061035156,1689.199951171875,577.9500122070312,291.6499938964844,1100.0,1300.699951171875,739.5999755859375,8795.099609375,136.0833282470703,771.4000244140625,185.5500030517578,110.7844009399414,422.4674377441406,1334.279052734375,263.5,548.5499877929688,1552.925048828125,275.6499938964844,352.04998779296875,65.58999633789062,630.8499755859375,808.9000244140625,316.3999938964844,4095.39990234375,109.10627746582031
2018-03-06,101.46060943603516,405.25,1160.800048828125,1101.5999755859375,517.3499755859375,2899.199951171875,1637.75,498.06500244140625,50.666664123535156,222.60000610351562,373.0303955078125,2412.60009765625,584.0999755859375,307.0,435.2900085449219,2748.844970703125,1129.458984375,466.3999938964844,923.125,3561.89990234375,225.85000610351562,1293.199951171875,295.04998779296875,1710.300048828125,575.6749877929688,293.5,1082.449951171875,1283.4000244140625,719.9000244140625,8616.5,136.125,768.885009765625,185.39999389648438,108.64690399169922,416.40997314453125,1321.2227783203125,256.54998779296875,531.75,1521.4000244140625,274.1499938964844,346.5,65.9749984741211,617.25,807.6500244140625,315.3500061035156,4150.2998046875,107.60627746582031
2018-03-07,93.83199310302734,376.95001220703125,1152.3499755859375,1107.25,512.6500244140625,2903.89990234375,1618.3499755859375,483.614990234375,49.45000076293945,221.6999969482422,363.3869323730469,2442.35009765625,580.2000122070312,306.95001220703125,429.9200134277344,2752.81494140625,1110.4844970703125,474.7749938964844,916.2999877929688,3554.39990234375,224.4499969482422,1293.8499755859375,286.70001220703125,1704.25,572.0499877929688,289.5,1085.0999755859375,1263.300048828125,707.7999877929688,8679.099609375,136.25,770.4450073242188,181.5,108.7593994140625,406.7637634277344,1291.0665283203125,246.64999389648438,524.8499755859375,1513.7249755859375,268.8999938964844,347.79998779296875,64.7699966430664,609.0499877929688,814.8499755859375,310.25,4113.4501953125,107.00627899169922
2018-03-08,92.06106567382812,387.95001220703125,1162.699951171875,1127.5999755859375,520.5499877929688,2923.89990234375,1628.050048828125,486.4599914550781,49.08333206176758,221.10000610351562,361.6745300292969,2424.199951171875,578.0,305.5,428.67999267578125,2771.18505859375,1096.2908935546875,475.32501220703125,926.4249877929688,3586.699951171875,222.6999969482422,1293.1500244140625,296.95001220703125,1694.1500244140625,578.3250122070312,289.25,1082.300048828125,1283.800048828125,726.6500244140625,8729.349609375,137.75,771.0050048828125,180.14999389648438,109.91252899169922,416.68426513671875,1292.2357177734375,256.79998779296875,514.5999755859375,1501.9749755859375,273.3999938964844,345.1499938964844,63.59000015258789,607.2000122070312,817.7000122070312,333.04998779296875,4119.89990234375,106.95002746582031
2018-03-09,85.05908203125,377.8999938964844,1149.050048828125,1129.0999755859375,505.3500061035156,2935.39990234375,1654.199951171875,496.625,49.483333587646484,219.6999969482422,362.44061279296875,2420.89990234375,571.0499877929688,304.04998779296875,425.9800109863281,2796.385009765625,1095.9920654296875,471.5,925.5250244140625,3586.35009765625,220.1999969482422,1300.75,292.70001220703125,1697.550048828125,581.7000122070312,291.95001220703125,1082.449951171875,1290.5,728.5,8660.599609375,137.0,765.7349853515625,179.89999389648438,108.50627899169922,417.4385986328125,1304.366455078125,253.25,506.79998779296875,1517.050048828125,268.3500061035156,341.5,60.67499923706055,619.2000122070312,819.0999755859375,332.95001220703125,4079.85009765625,106.8937759399414
